ProductID,InvoiceDate,Sum of Quantity
P0307,2025-05-28 00:00:00,5
P0307,2025-05-29 00:00:00,4
P0307,2025-06-10 00:00:00,5
P0307,2025-06-18 00:00:00,4
P0307,2025-06-24 00:00:00,5
P0307,2025-07-06 00:00:00,4
P0307,2025-07-07 00:00:00,5
P0307,2025-07-09 00:00:00,2
P0307,2025-07-15 00:00:00,3
P0307,2025-07-22 00:00:00,1
P0307,2025-08-02 00:00:00,5
P0307,2025-08-18 00:00:00,3
P0307,2025-08-26 00:00:00,9
P0307,2025-09-04 00:00:00,4
P0307,2025-09-12 00:00:00,3
P0307,2025-09-23 00:00:00,6
P0307,2025-09-24 00:00:00,5
P0307,2025-09-28 00:00:00,11
P0307,2025-10-03 00:00:00,3
P0307,2025-10-05 00:00:00,3
P0307,2025-10-07 00:00:00,2
P0307,2025-10-19 00:00:00,3
P0307,2025-10-26 00:00:00,7
P0307,2025-11-02 00:00:00,10
P0307,2025-11-11 00:00:00,5
P0307,2025-11-15 00:00:00,5
P0307,2025-11-24 00:00:00,6
P0307,2025-11-26 00:00:00,8
P0307,2025-12-04 00:00:00,21
P0307,2025-12-08 00:00:00,3
P0307,2025-12-15 00:00:00,2
P0307,2025-12-19 00:00:00,3
P0307,2025-12-21 00:00:00,5
P0307,2025-12-22 00:00:00,2
P0307,2025-12-26 00:00:00,3
P0307,2025-12-30 00:00:00,3
P0307,2026-01-07 00:00:00,1
P0307,2026-01-09 00:00:00,4
P0307,2026-01-23 00:00:00,3
P0307,2026-01-31 00:00:00,3
P0307,2026-02-01 00:00:00,2
P0307,2026-02-17 00:00:00,3
P0307,2026-02-18 00:00:00,3
P0307,2026-02-19 00:00:00,11
P0307,2026-02-23 00:00:00,1
P0307,2026-02-25 00:00:00,2
P0307,2026-03-08 00:00:00,6
P0307,2026-03-22 00:00:00,3
P0308,2024-04-27 00:00:00,11
P0308,2024-05-09 00:00:00,6
P0308,2024-07-27 00:00:00,8
P0308,2024-08-08 00:00:00,12
P0308,2024-10-29 00:00:00,1
P0308,2025-02-01 00:00:00,3
P0308,2025-04-12 00:00:00,5
P0308,2025-04-22 00:00:00,3
P0308,2025-05-13 00:00:00,10
P0308,2025-09-21 00:00:00,5
P0308,2025-10-20 00:00:00,5
P0308,2025-11-23 00:00:00,5
P0308,2026-02-07 00:00:00,4
P0308,2026-03-09 00:00:00,3
P0309,2024-04-01 00:00:00,1
P0309,2024-04-09 00:00:00,1
P0309,2024-04-14 00:00:00,4
P0309,2024-05-02 00:00:00,1
P0309,2024-06-01 00:00:00,3
P0309,2024-06-07 00:00:00,4
P0309,2024-07-21 00:00:00,2
P0309,2024-08-04 00:00:00,1
P0309,2024-08-09 00:00:00,1
P0309,2024-09-08 00:00:00,1
P0309,2024-10-11 00:00:00,3
P0309,2024-11-23 00:00:00,3
P0309,2024-11-25 00:00:00,2
P0309,2024-12-09 00:00:00,1
P0309,2024-12-12 00:00:00,3
P0309,2025-05-30 00:00:00,3
P0309,2025-06-15 00:00:00,1
P0309,2025-06-27 00:00:00,3
P0309,2025-11-29 00:00:00,2
P0309,2025-12-28 00:00:00,2
P0310,2024-06-28 00:00:00,7
P0310,2024-07-04 00:00:00,15
P0310,2024-09-17 00:00:00,24
P0310,2024-09-20 00:00:00,23
P0310,2025-02-12 00:00:00,20
P0310,2025-02-15 00:00:00,1
P0310,2025-03-05 00:00:00,23
P0310,2025-06-10 00:00:00,4
P0311,2024-04-13 00:00:00,5
P0311,2024-04-23 00:00:00,5
P0311,2024-05-22 00:00:00,3
P0311,2024-06-15 00:00:00,2
P0311,2024-09-24 00:00:00,3
P0311,2025-01-01 00:00:00,3
P0311,2025-06-25 00:00:00,3
P0311,2025-07-18 00:00:00,3
P0312,2024-04-14 00:00:00,14
P0312,2024-04-16 00:00:00,12
P0312,2024-04-28 00:00:00,2
P0312,2024-05-01 00:00:00,5
P0312,2024-05-13 00:00:00,9
P0312,2024-06-08 00:00:00,5
P0312,2024-07-22 00:00:00,8
P0312,2024-08-21 00:00:00,14
P0312,2024-08-28 00:00:00,6
P0312,2024-09-01 00:00:00,2
P0312,2024-09-03 00:00:00,6
P0312,2024-09-17 00:00:00,1
P0312,2024-11-28 00:00:00,19
P0312,2024-12-12 00:00:00,5
P0312,2024-12-30 00:00:00,3
P0312,2025-01-08 00:00:00,9
P0312,2025-02-12 00:00:00,6
P0312,2025-03-20 00:00:00,12
P0312,2025-05-05 00:00:00,1
P0312,2025-05-13 00:00:00,8
P0312,2025-10-09 00:00:00,5
P0312,2025-11-23 00:00:00,1
P0312,2025-12-05 00:00:00,15
P0313,2024-04-15 00:00:00,45
P0313,2024-05-23 00:00:00,29
P0313,2024-06-10 00:00:00,12
P0313,2024-07-15 00:00:00,46
P0313,2024-07-23 00:00:00,9
P0313,2024-08-12 00:00:00,12
P0313,2024-09-05 00:00:00,10
P0313,2024-09-17 00:00:00,19
P0313,2024-10-07 00:00:00,2
P0313,2024-11-29 00:00:00,12
P0313,2024-12-05 00:00:00,7
P0313,2024-12-12 00:00:00,32
P0313,2025-01-23 00:00:00,20
P0313,2025-01-26 00:00:00,2
P0313,2025-02-12 00:00:00,12
P0313,2025-03-08 00:00:00,7
P0313,2025-04-03 00:00:00,2
P0313,2025-04-27 00:00:00,16
P0313,2025-05-01 00:00:00,37
P0313,2025-05-12 00:00:00,7
P0313,2025-06-01 00:00:00,6
P0313,2025-06-02 00:00:00,9
P0313,2025-06-17 00:00:00,9
P0313,2025-07-02 00:00:00,15
P0313,2025-07-26 00:00:00,6
P0313,2025-08-28 00:00:00,3
P0313,2025-09-07 00:00:00,12
P0313,2025-10-22 00:00:00,18
P0313,2025-10-29 00:00:00,1
P0313,2025-11-13 00:00:00,3
P0313,2025-12-23 00:00:00,42
P0313,2026-01-12 00:00:00,7
P0313,2026-01-31 00:00:00,9
P0313,2026-02-16 00:00:00,18
P0313,2026-03-12 00:00:00,9
P0315,2024-04-16 00:00:00,1
P0315,2024-04-26 00:00:00,4
P0315,2024-05-05 00:00:00,1
P0315,2024-05-16 00:00:00,1
P0315,2024-05-24 00:00:00,11
P0315,2024-06-22 00:00:00,2
P0315,2024-07-14 00:00:00,1
P0315,2024-07-17 00:00:00,5
P0315,2024-08-06 00:00:00,5
P0315,2024-08-11 00:00:00,8
P0315,2024-08-13 00:00:00,2
P0315,2024-09-12 00:00:00,1
P0315,2024-09-22 00:00:00,6
P0315,2024-10-07 00:00:00,7
P0315,2024-11-22 00:00:00,2
P0315,2024-11-29 00:00:00,5
P0315,2024-12-06 00:00:00,8
P0315,2024-12-15 00:00:00,1
P0315,2025-01-01 00:00:00,2
P0315,2025-01-02 00:00:00,5
P0315,2025-02-05 00:00:00,10
P0315,2025-02-14 00:00:00,1
P0315,2025-03-04 00:00:00,1
P0315,2025-04-14 00:00:00,1
P0315,2025-04-26 00:00:00,9
P0315,2025-05-14 00:00:00,5
P0315,2025-06-20 00:00:00,5
P0315,2025-08-24 00:00:00,4
P0315,2025-11-19 00:00:00,1
P0315,2025-12-23 00:00:00,3
P0315,2026-02-22 00:00:00,2
P0316,2024-05-14 00:00:00,8
P0316,2024-08-12 00:00:00,27
P0316,2024-10-25 00:00:00,45
P0316,2024-12-07 00:00:00,32
P0316,2025-10-19 00:00:00,27
P0317,2024-04-01 00:00:00,17
P0317,2024-04-02 00:00:00,6
P0317,2024-04-13 00:00:00,5
P0317,2024-05-13 00:00:00,16
P0317,2024-06-17 00:00:00,15
P0317,2024-06-30 00:00:00,7
P0317,2024-07-02 00:00:00,30
P0317,2024-07-05 00:00:00,7
P0317,2024-08-02 00:00:00,19
P0317,2024-08-21 00:00:00,32
P0317,2024-08-28 00:00:00,5
P0317,2024-09-07 00:00:00,50
P0317,2024-09-25 00:00:00,14
P0317,2024-10-06 00:00:00,4
P0317,2024-10-07 00:00:00,16
P0317,2024-11-11 00:00:00,7
P0317,2024-11-21 00:00:00,12
P0317,2024-11-22 00:00:00,11
P0317,2025-01-15 00:00:00,2
P0317,2025-02-06 00:00:00,5
P0317,2025-02-08 00:00:00,19
P0317,2025-02-15 00:00:00,10
P0317,2025-03-06 00:00:00,2
P0317,2025-03-09 00:00:00,8
P0317,2025-04-05 00:00:00,18
P0317,2025-04-22 00:00:00,5
P0317,2025-05-24 00:00:00,4
P0317,2025-05-28 00:00:00,11
P0317,2025-06-10 00:00:00,10
P0317,2025-06-24 00:00:00,7
P0317,2025-07-13 00:00:00,9
P0317,2025-07-23 00:00:00,6
P0317,2025-07-27 00:00:00,10
P0317,2025-08-01 00:00:00,11
P0317,2025-08-05 00:00:00,7
P0317,2025-09-02 00:00:00,14
P0317,2025-09-20 00:00:00,6
P0317,2025-10-06 00:00:00,14
P0317,2025-10-24 00:00:00,17
P0317,2025-10-29 00:00:00,8
P0317,2025-11-08 00:00:00,3
P0317,2025-11-10 00:00:00,20
P0317,2025-11-23 00:00:00,10
P0317,2025-12-02 00:00:00,16
P0317,2025-12-10 00:00:00,8
P0317,2025-12-15 00:00:00,16
P0317,2025-12-26 00:00:00,26
P0317,2026-01-19 00:00:00,16
P0317,2026-01-25 00:00:00,2
P0317,2026-01-30 00:00:00,5
P0317,2026-02-12 00:00:00,16
P0317,2026-03-13 00:00:00,2
P0318,2024-04-12 00:00:00,5
P0318,2024-04-14 00:00:00,2
P0318,2024-05-08 00:00:00,3
P0318,2024-05-25 00:00:00,2
P0318,2024-06-11 00:00:00,3
P0318,2024-08-15 00:00:00,2
P0318,2024-08-16 00:00:00,5
P0318,2024-09-28 00:00:00,1
P0318,2024-12-18 00:00:00,1
P0318,2025-04-25 00:00:00,1
P0318,2025-05-22 00:00:00,2
P0318,2025-08-14 00:00:00,1
P0318,2026-01-02 00:00:00,1
P0319,2024-04-11 00:00:00,5
P0319,2024-04-15 00:00:00,3
P0319,2024-04-17 00:00:00,1
P0319,2024-04-26 00:00:00,2
P0319,2024-04-29 00:00:00,1
P0319,2024-05-05 00:00:00,7
P0319,2024-05-07 00:00:00,4
P0319,2024-05-08 00:00:00,5
P0319,2024-05-10 00:00:00,2
P0319,2024-06-03 00:00:00,2
P0319,2024-06-17 00:00:00,2
P0319,2024-06-22 00:00:00,1
P0319,2024-06-25 00:00:00,2
P0319,2024-07-01 00:00:00,3
P0319,2024-07-21 00:00:00,1
P0319,2024-07-25 00:00:00,1
P0319,2024-07-31 00:00:00,1
P0319,2024-08-02 00:00:00,1
P0319,2024-08-30 00:00:00,10
P0319,2024-09-03 00:00:00,4
P0319,2024-09-11 00:00:00,2
P0319,2024-09-16 00:00:00,2
P0319,2024-09-21 00:00:00,5
P0319,2024-09-22 00:00:00,5
P0319,2024-10-15 00:00:00,3
P0319,2024-10-19 00:00:00,18
P0319,2024-11-03 00:00:00,1
P0319,2024-11-04 00:00:00,5
P0319,2024-11-07 00:00:00,1
P0319,2024-11-08 00:00:00,2
P0319,2024-11-13 00:00:00,6
P0319,2024-11-18 00:00:00,10
P0319,2024-11-20 00:00:00,1
P0319,2024-12-06 00:00:00,1
P0319,2024-12-20 00:00:00,3
P0319,2024-12-21 00:00:00,5
P0319,2024-12-24 00:00:00,1
P0319,2025-01-19 00:00:00,4
P0319,2025-02-02 00:00:00,4
P0319,2025-02-12 00:00:00,5
P0319,2025-02-16 00:00:00,4
P0319,2025-03-04 00:00:00,4
P0319,2025-03-11 00:00:00,4
P0319,2025-03-15 00:00:00,4
P0319,2025-03-20 00:00:00,2
P0319,2025-03-21 00:00:00,2
P0319,2025-03-26 00:00:00,3
P0319,2025-04-03 00:00:00,9
P0319,2025-04-11 00:00:00,2
P0319,2025-04-13 00:00:00,3
P0319,2025-04-15 00:00:00,6
P0319,2025-04-17 00:00:00,3
P0319,2025-04-24 00:00:00,8
P0319,2025-04-25 00:00:00,4
P0319,2025-05-04 00:00:00,3
P0319,2025-05-07 00:00:00,5
P0319,2025-05-08 00:00:00,5
P0319,2025-05-20 00:00:00,12
P0319,2025-05-22 00:00:00,3
P0319,2025-05-24 00:00:00,3
P0319,2025-05-31 00:00:00,4
P0319,2025-06-04 00:00:00,2
P0319,2025-06-07 00:00:00,3
P0319,2025-06-08 00:00:00,4
P0319,2025-06-16 00:00:00,5
P0319,2025-06-27 00:00:00,5
P0319,2025-07-02 00:00:00,3
P0319,2025-07-03 00:00:00,7
P0319,2025-07-04 00:00:00,6
P0319,2025-07-10 00:00:00,4
P0319,2025-07-14 00:00:00,11
P0319,2025-07-25 00:00:00,2
P0319,2025-08-01 00:00:00,2
P0319,2025-08-03 00:00:00,2
P0319,2025-08-08 00:00:00,1
P0319,2025-08-16 00:00:00,5
P0319,2025-08-18 00:00:00,5
P0319,2025-08-20 00:00:00,3
P0319,2025-09-05 00:00:00,2
P0319,2025-09-08 00:00:00,5
P0319,2025-09-16 00:00:00,10
P0319,2025-10-03 00:00:00,3
P0319,2025-10-08 00:00:00,4
P0319,2025-10-17 00:00:00,4
P0319,2025-10-22 00:00:00,3
P0319,2025-10-25 00:00:00,3
P0319,2025-10-31 00:00:00,5
P0319,2025-11-06 00:00:00,2
P0319,2025-11-10 00:00:00,2
P0319,2025-11-27 00:00:00,1
P0319,2025-11-29 00:00:00,7
P0319,2025-12-03 00:00:00,2
P0319,2025-12-11 00:00:00,1
P0319,2025-12-21 00:00:00,1
P0319,2026-01-06 00:00:00,4
P0319,2026-01-13 00:00:00,3
P0319,2026-01-14 00:00:00,4
P0319,2026-01-25 00:00:00,3
P0319,2026-02-08 00:00:00,4
P0319,2026-02-15 00:00:00,5
P0319,2026-02-17 00:00:00,3
P0319,2026-02-22 00:00:00,5
P0319,2026-02-23 00:00:00,2
P0319,2026-02-24 00:00:00,1
P0319,2026-02-26 00:00:00,1
P0319,2026-03-08 00:00:00,1
P0319,2026-03-17 00:00:00,10
P0319,2026-03-20 00:00:00,5
P0319,2026-03-28 00:00:00,5
P0320,2024-04-19 00:00:00,6
P0320,2024-05-05 00:00:00,24
P0320,2024-05-31 00:00:00,18
P0320,2024-08-03 00:00:00,27
P0320,2024-12-04 00:00:00,14
P0320,2025-01-22 00:00:00,81
P0320,2025-04-21 00:00:00,40
P0320,2025-06-06 00:00:00,23
P0320,2025-07-16 00:00:00,19
P0321,2024-04-25 00:00:00,1
P0321,2024-05-01 00:00:00,3
P0321,2024-05-06 00:00:00,2
P0321,2024-05-24 00:00:00,2
P0321,2024-06-07 00:00:00,2
P0321,2024-06-21 00:00:00,2
P0321,2024-07-04 00:00:00,7
P0321,2024-07-12 00:00:00,3
P0321,2024-07-22 00:00:00,3
P0321,2024-08-24 00:00:00,1
P0321,2024-09-06 00:00:00,1
P0321,2024-09-10 00:00:00,1
P0321,2024-10-02 00:00:00,3
P0321,2024-10-05 00:00:00,3
P0321,2024-10-13 00:00:00,3
P0321,2024-11-03 00:00:00,7
P0321,2024-11-16 00:00:00,4
P0321,2024-11-21 00:00:00,3
P0321,2024-12-08 00:00:00,1
P0321,2024-12-23 00:00:00,2
P0321,2025-01-11 00:00:00,5
P0321,2025-01-17 00:00:00,4
P0321,2025-02-10 00:00:00,4
P0321,2025-02-15 00:00:00,1
P0321,2025-03-04 00:00:00,2
P0321,2025-03-05 00:00:00,1
P0321,2025-03-28 00:00:00,2
P0321,2025-04-07 00:00:00,1
P0321,2025-05-13 00:00:00,4
P0321,2025-05-29 00:00:00,1
P0321,2025-05-30 00:00:00,1
P0321,2025-06-06 00:00:00,2
P0321,2025-06-23 00:00:00,3
P0321,2025-07-10 00:00:00,2
P0321,2025-07-17 00:00:00,2
P0321,2025-07-18 00:00:00,3
P0321,2025-08-30 00:00:00,1
P0321,2025-08-31 00:00:00,1
P0321,2025-09-09 00:00:00,1
P0321,2025-10-18 00:00:00,1
P0321,2025-10-30 00:00:00,2
P0321,2025-11-13 00:00:00,3
P0321,2025-11-14 00:00:00,3
P0321,2025-11-16 00:00:00,1
P0321,2025-12-21 00:00:00,2
P0321,2025-12-24 00:00:00,4
P0321,2026-01-12 00:00:00,4
P0321,2026-01-17 00:00:00,3
P0321,2026-02-03 00:00:00,1
P0321,2026-02-17 00:00:00,2
P0321,2026-02-19 00:00:00,3
P0321,2026-03-08 00:00:00,1
P0321,2026-03-19 00:00:00,3
P0321,2026-03-22 00:00:00,4
P0322,2024-08-03 00:00:00,2
P0322,2024-10-31 00:00:00,1
P0322,2024-11-20 00:00:00,1
P0322,2024-12-02 00:00:00,1
P0322,2025-01-11 00:00:00,3
P0322,2025-02-06 00:00:00,1
P0322,2025-03-31 00:00:00,2
P0322,2025-05-15 00:00:00,2
P0322,2025-06-08 00:00:00,2
P0322,2025-07-22 00:00:00,1
P0322,2025-11-13 00:00:00,2
P0322,2025-12-23 00:00:00,2
P0322,2026-02-27 00:00:00,2
P0322,2026-03-25 00:00:00,2
P0323,2024-04-06 00:00:00,1
P0323,2024-07-13 00:00:00,36
P0323,2024-10-22 00:00:00,10
P0323,2024-11-01 00:00:00,33
P0323,2024-12-10 00:00:00,19
P0323,2025-04-17 00:00:00,2
P0323,2025-05-22 00:00:00,9
P0323,2025-05-31 00:00:00,49
P0323,2025-06-02 00:00:00,41
P0323,2025-07-06 00:00:00,22
P0323,2025-10-05 00:00:00,43
P0323,2025-11-21 00:00:00,40
P0323,2026-02-03 00:00:00,47
P0323,2026-03-19 00:00:00,55
P0324,2024-04-05 00:00:00,2
P0324,2024-04-06 00:00:00,3
P0324,2024-04-17 00:00:00,2
P0324,2024-05-09 00:00:00,2
P0324,2024-05-22 00:00:00,2
P0324,2024-05-26 00:00:00,1
P0324,2024-06-03 00:00:00,6
P0324,2024-06-06 00:00:00,2
P0324,2024-06-15 00:00:00,3
P0324,2024-06-20 00:00:00,5
P0324,2024-07-17 00:00:00,3
P0324,2024-08-02 00:00:00,3
P0324,2024-08-18 00:00:00,2
P0324,2024-08-30 00:00:00,3
P0324,2024-09-02 00:00:00,7
P0324,2024-09-12 00:00:00,3
P0324,2024-10-10 00:00:00,3
P0324,2024-10-21 00:00:00,2
P0324,2024-11-02 00:00:00,4
P0324,2024-11-14 00:00:00,2
P0324,2024-11-28 00:00:00,5
P0324,2024-12-02 00:00:00,4
P0324,2024-12-11 00:00:00,1
P0324,2024-12-28 00:00:00,2
P0324,2025-01-13 00:00:00,4
P0324,2025-01-23 00:00:00,5
P0324,2025-01-24 00:00:00,2
P0324,2025-01-30 00:00:00,3
P0324,2025-02-10 00:00:00,4
P0324,2025-02-18 00:00:00,3
P0324,2025-02-21 00:00:00,4
P0324,2025-03-01 00:00:00,3
P0324,2025-04-12 00:00:00,2
P0324,2025-04-20 00:00:00,7
P0324,2025-05-17 00:00:00,5
P0324,2025-05-28 00:00:00,2
P0324,2025-05-29 00:00:00,2
P0324,2025-06-01 00:00:00,8
P0324,2025-06-26 00:00:00,2
P0324,2025-07-19 00:00:00,2
P0324,2025-07-30 00:00:00,4
P0324,2025-08-21 00:00:00,1
P0324,2025-08-28 00:00:00,2
P0324,2025-10-04 00:00:00,4
P0324,2025-10-09 00:00:00,5
P0324,2025-11-13 00:00:00,2
P0324,2025-11-23 00:00:00,3
P0324,2025-12-07 00:00:00,2
P0324,2025-12-14 00:00:00,3
P0324,2025-12-31 00:00:00,2
P0324,2026-01-01 00:00:00,2
P0324,2026-01-04 00:00:00,3
P0324,2026-01-22 00:00:00,1
P0324,2026-02-06 00:00:00,2
P0324,2026-02-16 00:00:00,3
P0324,2026-03-02 00:00:00,1
P0324,2026-03-06 00:00:00,2
P0324,2026-03-13 00:00:00,1
P0324,2026-03-24 00:00:00,4
P0325,2024-04-28 00:00:00,42
P0325,2024-05-13 00:00:00,9
P0325,2024-07-21 00:00:00,22
P0325,2024-08-23 00:00:00,18
P0325,2024-09-20 00:00:00,5
P0325,2024-10-13 00:00:00,64
P0325,2025-01-24 00:00:00,7
P0325,2025-04-03 00:00:00,33
P0325,2025-04-14 00:00:00,13
P0325,2025-05-15 00:00:00,5
P0325,2025-07-17 00:00:00,17
P0325,2025-08-17 00:00:00,27
P0325,2025-12-02 00:00:00,22
P0325,2025-12-05 00:00:00,17
P0325,2026-01-02 00:00:00,18
P0325,2026-03-13 00:00:00,26
P0326,2024-04-11 00:00:00,88
P0326,2024-05-26 00:00:00,111
P0326,2024-05-30 00:00:00,77
P0326,2024-08-05 00:00:00,157
P0326,2024-08-09 00:00:00,156
P0326,2024-08-14 00:00:00,9
P0326,2024-08-24 00:00:00,138
P0326,2024-09-02 00:00:00,45
P0326,2024-09-06 00:00:00,39
P0326,2024-09-23 00:00:00,160
P0326,2024-09-26 00:00:00,143
P0326,2024-09-30 00:00:00,109
P0326,2024-10-05 00:00:00,89
P0326,2025-01-01 00:00:00,38
P0326,2025-01-07 00:00:00,101
P0326,2025-01-17 00:00:00,26
P0326,2025-01-20 00:00:00,83
P0326,2025-01-30 00:00:00,66
P0326,2025-02-23 00:00:00,75
P0326,2025-03-05 00:00:00,47
P0326,2025-04-01 00:00:00,58
P0326,2025-04-24 00:00:00,11
P0326,2025-06-29 00:00:00,17
P0326,2025-08-03 00:00:00,75
P0326,2025-08-04 00:00:00,133
P0326,2025-08-11 00:00:00,135
P0326,2025-08-24 00:00:00,31
P0326,2025-09-01 00:00:00,59
P0326,2025-09-10 00:00:00,93
P0326,2025-09-11 00:00:00,99
P0326,2025-10-18 00:00:00,48
P0326,2025-10-21 00:00:00,69
P0326,2025-10-30 00:00:00,87
P0326,2025-11-22 00:00:00,45
P0326,2025-11-23 00:00:00,34
P0326,2026-01-11 00:00:00,29
P0326,2026-01-17 00:00:00,123
P0326,2026-01-19 00:00:00,7
P0326,2026-01-26 00:00:00,95
P0326,2026-01-27 00:00:00,94
P0326,2026-02-05 00:00:00,44
P0326,2026-03-24 00:00:00,81
P0327,2024-04-16 00:00:00,4
P0327,2024-04-25 00:00:00,5
P0327,2024-05-27 00:00:00,3
P0327,2024-06-04 00:00:00,5
P0327,2024-07-07 00:00:00,11
P0327,2024-07-15 00:00:00,12
P0327,2024-08-29 00:00:00,4
P0327,2024-09-10 00:00:00,9
P0327,2024-09-16 00:00:00,7
P0327,2024-09-18 00:00:00,2
P0327,2024-10-17 00:00:00,1
P0327,2024-10-20 00:00:00,3
P0327,2024-11-21 00:00:00,2
P0327,2024-12-09 00:00:00,1
P0327,2025-02-19 00:00:00,4
P0327,2025-04-15 00:00:00,7
P0327,2025-12-18 00:00:00,1
P0327,2026-01-10 00:00:00,4
P0328,2024-04-14 00:00:00,19
P0328,2024-04-24 00:00:00,64
P0328,2024-05-01 00:00:00,27
P0328,2024-05-11 00:00:00,13
P0328,2024-05-14 00:00:00,38
P0328,2024-06-12 00:00:00,28
P0328,2024-06-17 00:00:00,15
P0328,2024-07-04 00:00:00,78
P0328,2024-08-17 00:00:00,39
P0328,2024-09-21 00:00:00,47
P0328,2024-10-07 00:00:00,46
P0328,2024-10-19 00:00:00,11
P0328,2024-10-24 00:00:00,42
P0328,2024-11-02 00:00:00,85
P0328,2024-11-14 00:00:00,9
P0328,2024-12-11 00:00:00,19
P0328,2024-12-18 00:00:00,5
P0328,2025-01-07 00:00:00,51
P0328,2025-03-29 00:00:00,16
P0328,2025-05-21 00:00:00,43
P0328,2025-06-28 00:00:00,76
P0328,2026-03-02 00:00:00,29
P0328,2026-03-06 00:00:00,36
P0329,2024-04-14 00:00:00,4
P0329,2024-04-19 00:00:00,8
P0329,2024-05-11 00:00:00,6
P0329,2024-05-16 00:00:00,5
P0329,2024-06-18 00:00:00,19
P0329,2024-06-20 00:00:00,9
P0329,2024-07-28 00:00:00,3
P0329,2024-08-04 00:00:00,12
P0329,2024-08-15 00:00:00,5
P0329,2024-08-25 00:00:00,10
P0329,2024-09-15 00:00:00,6
P0329,2024-09-24 00:00:00,10
P0329,2024-10-12 00:00:00,10
P0329,2024-10-18 00:00:00,4
P0329,2024-10-22 00:00:00,8
P0329,2024-11-06 00:00:00,10
P0329,2024-11-09 00:00:00,2
P0329,2024-11-22 00:00:00,5
P0329,2024-11-25 00:00:00,7
P0329,2024-11-30 00:00:00,11
P0329,2024-12-18 00:00:00,2
P0329,2024-12-29 00:00:00,26
P0329,2025-01-14 00:00:00,5
P0329,2025-02-01 00:00:00,3
P0329,2025-02-10 00:00:00,12
P0329,2025-02-18 00:00:00,8
P0329,2025-03-10 00:00:00,4
P0329,2025-03-14 00:00:00,7
P0329,2025-04-06 00:00:00,1
P0329,2025-04-26 00:00:00,10
P0329,2025-05-05 00:00:00,13
P0329,2025-05-19 00:00:00,12
P0329,2025-05-22 00:00:00,5
P0329,2025-06-01 00:00:00,7
P0329,2025-06-14 00:00:00,30
P0329,2025-07-19 00:00:00,9
P0329,2025-08-07 00:00:00,10
P0329,2025-08-26 00:00:00,9
P0329,2025-09-03 00:00:00,12
P0329,2025-09-11 00:00:00,9
P0329,2025-09-25 00:00:00,10
P0329,2025-10-03 00:00:00,7
P0329,2025-10-21 00:00:00,8
P0329,2025-10-30 00:00:00,5
P0329,2025-11-04 00:00:00,1
P0329,2025-11-30 00:00:00,16
P0329,2025-12-04 00:00:00,13
P0329,2025-12-06 00:00:00,7
P0329,2025-12-19 00:00:00,10
P0329,2026-01-04 00:00:00,4
P0329,2026-01-16 00:00:00,1
P0329,2026-01-17 00:00:00,19
P0329,2026-02-01 00:00:00,11
P0329,2026-02-11 00:00:00,8
P0329,2026-03-09 00:00:00,7
P0329,2026-03-29 00:00:00,5
P0330,2024-04-20 00:00:00,2
P0330,2024-05-07 00:00:00,9
P0330,2024-05-10 00:00:00,2
P0330,2024-06-18 00:00:00,9
P0330,2024-07-28 00:00:00,2
P0330,2024-08-19 00:00:00,6
P0330,2024-10-28 00:00:00,2
P0330,2024-11-30 00:00:00,1
P0330,2024-12-02 00:00:00,5
P0330,2024-12-09 00:00:00,6
P0330,2025-02-27 00:00:00,1
P0330,2025-03-17 00:00:00,3
P0330,2025-04-28 00:00:00,7
P0330,2025-05-05 00:00:00,5
P0330,2025-05-17 00:00:00,13
P0330,2025-06-11 00:00:00,6
P0330,2025-07-21 00:00:00,7
P0330,2025-08-29 00:00:00,9
P0330,2025-10-20 00:00:00,8
P0330,2026-03-17 00:00:00,9
P0331,2024-04-02 00:00:00,3
P0331,2024-04-14 00:00:00,2
P0331,2024-04-24 00:00:00,1
P0331,2024-05-13 00:00:00,1
P0331,2024-05-22 00:00:00,3
P0331,2024-06-29 00:00:00,3
P0331,2024-07-16 00:00:00,2
P0331,2024-07-28 00:00:00,6
P0331,2024-08-20 00:00:00,1
P0331,2024-08-24 00:00:00,2
P0331,2024-09-26 00:00:00,5
P0331,2024-10-01 00:00:00,6
P0331,2024-11-03 00:00:00,2
P0331,2024-11-21 00:00:00,1
P0331,2024-12-20 00:00:00,1
P0331,2024-12-25 00:00:00,2
P0331,2025-02-02 00:00:00,1
P0331,2025-04-23 00:00:00,7
P0331,2025-06-13 00:00:00,2
P0331,2025-07-31 00:00:00,2
P0331,2025-12-16 00:00:00,2
P0331,2025-12-18 00:00:00,1
P0332,2024-04-28 00:00:00,8
P0332,2024-05-02 00:00:00,1
P0332,2024-06-02 00:00:00,7
P0332,2024-09-24 00:00:00,10
P0332,2024-10-25 00:00:00,4
P0332,2024-12-15 00:00:00,2
P0332,2024-12-26 00:00:00,16
P0332,2025-01-20 00:00:00,4
P0332,2025-03-15 00:00:00,1
P0332,2025-07-05 00:00:00,2
P0332,2025-08-12 00:00:00,4
P0333,2024-04-01 00:00:00,76
P0333,2024-04-19 00:00:00,101
P0333,2024-04-30 00:00:00,11
P0333,2024-05-02 00:00:00,104
P0333,2024-05-04 00:00:00,23
P0333,2024-06-24 00:00:00,56
P0333,2024-07-10 00:00:00,7
P0333,2024-07-26 00:00:00,42
P0333,2024-08-13 00:00:00,33
P0333,2024-08-19 00:00:00,140
P0333,2024-09-21 00:00:00,79
